16470002,Amphiphysin/AMPH
H00026130-B01P,RAP6
H00026133-A01,TRUSS
H00026133-B01,TRUSS
H00026133-D01P,TRUSS
H00026133-M07,TRUSS (3G4)
H00026135-B01P,SERBP1
H00026135-D01P,SERBP1
H00026135-M01,SERBP1 (1D2-2E9)
H00026135-M02,SERBP1 (1G5-2D7)
H00026136-A01,Testin
H00026136-M01,Testin (1G11-B7)
H00026137-M01,ZBTB20 (1F3)
H00026145-B01P,IRF2BP1
H00026146-B01P,TRAF3IP1
H00026147-B01P,PHF19
H00026151-B01,NAT9
H00026151-B01P,NAT9
H00026153-B01,KIF26A
H00026153-B01P,KIF26A
H00026153-D01,KIF26A
H00026153-D01P,KIF26A
H00026153-M01,KIF26A (3C10)
H00026156-B01P,RSL1D1
H00026157-B01,GIMAP2
H00026157-B01P,GIMAP2
H00026157-M01,GIMAP2 (1E10)
H00026164-B01P,GTPBP5
H00026168-A01,SENP3
H00026168-D01P,SENP3
H00026190-B01P-50ug,FBXW2
H00026191-B01,Lyp/PTPN22
H00026191-B01P,Lyp/PTPN22
H00026191-M01,Lyp/PTPN22 (4F6)
H00026191-M02,Lyp/PTPN22 (1A6)
H00026206-B01,SPAG8
H00026206-B01P,SPAG8
H00026206-M01,SPAG8 (2F12)
H00026207-B01P,PITPNC1
H00026223-A01,FBXL21
H00026223-M02,FBXL21 (4A1)
H00026224-A01,FBXL3
H00026224-M01,FBXL3 (3C4)
H00026224-M03,FBXL3 (1A3)
H00026225-A01,ARL5A
H00026225-B01,ARL5A
H00026225-B01P,ARL5A
H00026225-M01,ARL5A (1F12-1A6)
H00026226-M15,SHFM3P1 (2C5)
H00026227-B01P,PHGDH
H00026227-D01,PHGDH
H00026227-D01P,PHGDH
H00026227-M01,PHGDH (4A3-1D6)
H00026227-M02,PHGDH (4D5-1F11)
H00026228-A01,BRDG1/STAP-1
H00026228-B01,BRDG1/STAP-1
H00026228-D01P,BRDG1/STAP-1
H00026228-M01,BRDG1/STAP-1 (5A10)
H00026229-A01,beta-1,3-Glucuronyltransferase 3/B3GAT3
H00026229-B01P,beta-1,3-Glucuronyltransferase 3/B3GAT3
H00026229-D01P,beta-1,3-Glucuronyltransferase 3/B3GAT3
H00026229-M01,beta-1,3-Glucuronyltransferase 3/B3GAT3 (4C12)
H00026229-M01A,beta-1,3-Glucuronyltransferase 3/B3GAT3 (4C12)
H00026229-M02,beta-1,3-Glucuronyltransferase 3/B3GAT3 (1C11)
H00026230-A01,TIAM2
H00026230-B01P,TIAM2
H00026230-D01,TIAM2
H00026230-D01P,TIAM2
H00026230-M01,TIAM2 (3C1)
H00026230-M03,TIAM2 (1C10)
H00026231-B01,LRRC29
H00026231-B01P,LRRC29
H00026231-M01A,LRRC29 (4H7)
H00026232-B01,FBXO2
H00026232-B01P,FBXO2
H00026232-M01,FBXO2 (1G4)
H00026233-B01P,FBXL6
H00026234-A01,FBXL5
H00026234-B01P,FBXL5
H00026235-A01,FBXL4
H00026235-B01,FBXL4
H00026235-B01P,FBXL4
H00026249-A01,Kelch-Like 3
H00026249-B01,Kelch-Like 3
H00026249-B01P,Kelch-Like 3
H00026253-A01,CLEC4E
H00026253-M01A,CLEC4E (2F2)
H00026253-M08,CLEC4E (2D12)
H00026256-B01P,CABYR
H00026257-B01,NKX2.8
H00026257-B01P,NKX2.8
H00026258-B01P,Pallidin
H00026258-M01,Pallidin (2H8)
H00026258-M10,Pallidin (3D2)
H00026259-A01,FBXW8
H00026260-M01,FBXO25 (2F1)
H00026261-A01,FBXO24
H00026261-M01,FBXO24 (7F12)
H00026262-B01,TSPAN17
H00026262-B01P,TSPAN17
H00026263-M01,FBXO22 (6G9)
H00026267-A01,FBX10
H00026268-A01,FBX09
H00026268-B01,FBX09
H00026268-B01P,FBX09
H00026268-M06,FBX09 (1G12)
H00026269-A01,FBXO8
H00026269-M01,FBXO8 (1C11)
H00026269-M04,FBXO8 (2F11)
H00026270-B01,FBXO6
H00026270-D01P,FBXO6
H00026270-M01,FBXO6 (3F10)
H00026270-M02A,FBXO6 (7D1)
H00026271-A01,EMI1
H00026271-M01,EMI1 (5H7)
H00026271-M01A,EMI1 (5H7)
H00026272-B01,FBXO4
H00026272-B01P,FBXO4
H00026272-D01,FBXO4
H00026272-D01P,FBXO4
H00026272-M02,FBXO4 (2F2)
H00026273-B01P,FBXO3
H00026276-B01P,VPS33B
H00026276-M01-100ug,VPS33B (3E11)
H00026277-A01,TIN2
H00026277-B01P,TIN2
H00026277-M02,TIN2 (3G11)
H00026284-B01,GTP binding protein era homolog
H00026284-B01P,GTP binding protein era homolog
H00026289-B01P,AK5
H00026289-D01P,AK5
H00026291-B01,FGF-21
H00026291-B01P,FGF-21
H00026291-D01P,FGF-21
H00026291-M01,FGF-21 (2F11)
H00026291-M02,FGF-21 (1A8)
H00026291-M03,FGF-21 (3G10)
H00026291-M04,FGF-21 (3A6)
H00026291-M05,FGF-21 (3E8)
H00026291-M06A,FGF-21 (3E20)
H00026292-B01,MYCBP
H00026292-M02,MYCBP (2E9)
H00026292-M08,MYCBP (1F10)
H00026292-M13,MYCBP (1B12)
H00026297-A01,DELGEF
H00026297-M01,DELGEF (1A2)
H00026298-B01P,EHF
H00026298-D01P,EHF
H00026330-B01,GAPDH-2
H00026330-D01,GAPDH-2
H00026330-D01P,GAPDH-2
H00026330-M01,GAPDH-2 (2E3-2E10)
H00026341-B01,OR5H1
H00026353-A01,HSPB8/HSP22
H00026353-B01,HSPB8/HSP22
H00026353-B01P,HSPB8/HSP22
H00026353-M02,HSPB8/HSP22 (5D7)
H00026353-M03,HSPB8/HSP22 (5C3)
H00026353-M04,HSPB8/HSP22 (5B12)
H00026353-M04A,HSPB8/HSP22 (5B12)
H00026353-M05,HSPB8/HSP22 (5G3)
H00026353-M12,HSPB8/HSP22 (3C5)
H00026354-B01P,Nucleostemin
H00026354-M01,Nucleostemin (1A1)
H00026354-M07,Nucleostemin (3A3)
H00026354-M08,Nucleostemin (1G4)
H00026354-M09,Nucleostemin (4B10)
H00026354-M10,Nucleostemin (2B9)
H00026468-A01,LHX6
H00026468-M01,LHX6 (3D9)
H00026468-M02,LHX6 (1B11)
H00026468-M05,LHX6 (3E8)
H00026468-M06,LHX6 (2A2)
H00026469-B01P,BDP1
H00026472-M07,PPP1R14B (4G2)
H00026493-B01P,OR8B8
H00026499-A01,Pleckstrin-2
H00026499-B01,Pleckstrin-2
H00026499-B01P,Pleckstrin-2
H00026502-A01,NARF
H00026502-M03A,NARF (7D9)
H00026505-B01,Cyclin M3
H00026505-B01P,Cyclin M3
H00026508-M01,Hey L (4A1)
H00026508-M02,Hey L (4A11)
H00026508-M03,Hey L (2G1)
H00026508-M07,Hey L (1F6)
H00026508-M09,Hey L (3H8)
H00026508-M11,Hey L (2B4)
H00026508-M12,Hey L (3D3)
H00026508-M14,Hey L (1C4)
H00026508-M15,Hey L (1E2)
H00026508-M16,Hey L (3B11)
H00026508-M22,Hey L (2E12)
H00026509-A01,Myoferlin
H00026512-M02,INTS6 (3D9)
H00026515-B01,FXC1
H00026515-B01P,FXC1
H00026515-M04,FXC1 (1A11)
H00026517-A01,TIMM13
H00026517-M03A,TIMM13 (4F4)
H00026520-A01,TIMM9
H00026520-M01,TIMM9 (1D6)
H00026521-A01,TIMM8B
H00026521-M01,TIMM8B (2G7)
H00026521-M03,TIMM8B (3C8)
H00026521-M15,TIMM8B (8E5)
H00026528-B01,DAZAP1
H00026528-B01P,DAZAP1
H00026528-M03,DAZAP1 (2F6)
H00026538-B01-50ul,OR10H2
H00026548-A01,Melusin/ITGB1BP2
H00026548-B01,Melusin/ITGB1BP2
H00026548-M02,Melusin/ITGB1BP2 (3G9)
H00026574-A01,AATF
H00026574-M04,AATF (3C7)
H00026574-M09,AATF (2H6)
H00026575-A01,RGS17
H00026575-M01A,RGS17 (2H4)
H00026576-A01,SRPK3/STK23
H00026576-B01P,SRPK3/STK23
H00026577-B01P,PCOLE2
H00026578-B01,OSTF1
H00026578-B01P,OSTF1
H00026578-B02,OSTF1
H00026578-B02P,OSTF1
H00026578-M06,OSTF1 (2E6)
H00026580-A01,Seipin/BSCL2
H00026580-A02,Seipin/BSCL2
H00026580-D01P,Seipin/BSCL2
H00026580-M01,Seipin/BSCL2 (1G4)
H00026582-A01,DUX3
H00026582-B01,DUX3
H00026582-B01P,DUX3
H00026582-M01,DUX3 (3D2)
H00026585-A01,Gremlin 1
H00026585-M01,Gremlin 1 (4D8)
H00026585-M02A,Gremlin 1 (2C8)
H00026585-M03A,Gremlin 1 (2C9)
H00026585-M04,Gremlin 1 (4C2)
H00026585-M05,Gremlin 1 (3H4)
H00026585-M06,Gremlin 1 (2F1)
H00026585-M07,Gremlin 1 (2D1)
H00026586-A01,CKAP2
H00026586-M04,CKAP2 (3H1)
H00026586-M08,CKAP2 (3B9)
H00026589-B01P,MRPL46
H00026608-A01,TBL2
H00026608-B01,TBL2
H00026608-B01P,TBL2
H00026608-D01,TBL2
H00026608-D01P,TBL2
H00026610-A01,Elp4
H00026610-B01,Elp4
H00026747-B02,NUFIP1
H00026747-B02P,NUFIP1
H00026750-M01,RPS6KC1 (4C6)
H00026750-M01A,RPS6KC1 (4C6)
H00026762-A01,TIM-1/KIM-1/HAVCR
H00026762-D01P,TIM-1/KIM-1/HAVCR
H00026762-M01,TIM-1/KIM-1/HAVCR (1E5)
H00026762-M02,TIM-1/KIM-1/HAVCR (2B9)
H00026762-M03,TIM-1/KIM-1/HAVCR (2G11)
H00026762-M03A,TIM-1/KIM-1/HAVCR (2G11)
H00026762-M04,TIM-1/KIM-1/HAVCR (1G1)
H00026872-A01,STEAP1
H00026872-D01P,STEAP1
H00026872-M01,STEAP1 (4F6-1F3)
H00026872-M01A,STEAP1 (4F6-1F3)
H00026953-B01P,RANBP6
H00026958-A01,COPG2
H00026959-B01,HBP1
H00026960-M01,Neurobeachin (3F11)
H00026984-B01P,SEC22L2
H00026986-D01P,PABP
H00026994-A01,RNF11
H00026994-M01,RNF11 (4G7)
H00026995-B01,TRUB2
H00026995-B01P,TRUB2
H00026998-B01,Fetuin
H00026999-A01,CYFIP2
H00026999-M01,CYFIP2 (4G6)
H00027000-M09,DNAJC2 (3F2)
H00027005-A01,USP21
H00027005-M03,USP21 (3D10)
H00027010-A01,TPK1
H00027018-A01,NGFRAP1/BEX3/NADE
H00027018-B01P,NGFRAP1/BEX3/NADE
H00027018-M01,NGFRAP1/BEX3/NADE (4E5)
H00027019-B01,DNAI1
H00027019-B01P,DNAI1
H00027019-D01P,DNAI1
H00027019-M01,DNAI1 (2D10-2A5)
H00027031-M05,NPHP3 (3B1)
H00027032-B01,ATP2C1
H00027032-B01P,ATP2C1
H00027032-D01P,ATP2C1
H00027032-M01,ATP2C1 (2G1)
H00027033-B01,TZFP
H00027033-B01P,TZFP
H00027033-B02,TZFP
H00027033-B02P,TZFP
H00027034-A01,ACAD8
H00027034-B01,ACAD8
H00027034-B01P,ACAD8
H00027034-D01,ACAD8
H00027034-D01P,ACAD8
H00027036-A01,Siglec-7/CD328
H00027036-B01,Siglec-7/CD328
H00027036-M01,Siglec-7/CD328 (3H1)
H00027037-B01,HTF9C
H00027037-B01P,HTF9C
H00027037-M02,HTF9C (4C10-1A11)
H00027040-A01,LAT
H00027040-M01,LAT (3B11-1D5)
H00027043-M01-100ug,PELP1 (1F7)
H00027043-M02A-200ul,PELP1 (4C4)
H00027043-M03A-200ul,PELP1 (2B6)
H00027043-M06-100ug,PELP1 (4F3)
H00027043-M07-100ug,PELP1 (4F7)
H00027063-B01P,ANKRD1
H00027063-B02,ANKRD1
H00027063-B02P,ANKRD1
H00027065-M01,D4S234E (1C3)
H00027065-M03,D4S234E (1D22)
H00027067-A01,STAU2
H00027067-B01P,STAU2
H00027067-D01P,STAU2
H00027067-M01,STAU2 (5C5)
H00027067-M03,STAU2 (6F9)
H00027067-M04,STAU2 (1B9)
H00027067-M09,STAU2 (3E9)
H00027067-M10,STAU2 (2C8)
H00027067-M14,STAU2 (3B7)
H00027068-A01,PPA2
H00027068-B01P,PPA2
H00027068-D01P,PPA2
H00027071-A01,DAPP1
H00027071-B01,DAPP1
H00027071-B01P,DAPP1
H00027071-M04,DAPP1 (1E1)
H00027072-A01,VPS41
H00027074-B01P,DC-LAMP
H00027077-B01P,B9D1
H00027079-B01,RPUSD2
H00027086-A01,FoxP1
H00027086-B01,FoxP1
H00027086-M01,FoxP1 (4E3-G11)
H00027087-A01,beta-1,3-Glucuronyltransferase 1/B3GAT1/CD57
H00027087-B01P-50ug,beta-1,3-Glucuronyltransferase 1/B3GAT1/CD57
H00027094-A01,KCNMB3
H00027094-M02,KCNMB3 (5H1)
H00027094-M11,KCNMB3 (2C12)
H00027094-M14,KCNMB3 (1F1)
H00027094-M15,KCNMB3 (3E5)
H00027095-B01P,TRAPPC3
H00027097-A01,TAF5L
H00027097-B01P,TAF5L
H00027097-D01P,TAF5L
H00027097-M01,TAF5L (1C5)
H00027097-M01A,TAF5L (1C5)
H00027098-B01P,Clusterin-like 1/CLUL1
H00027101-B01P,CACYBP
H00027101-D01,CACYBP
H00027101-D01P,CACYBP
H00027101-M01,CACYBP (2E3)
H00027101-M01J,CACYBP (2E3)
H00027102-D01P,EIF2AK1
H00027111-M01,Syntenin 2 (3E8)
H00027111-M01A,Syntenin 2 (3E8)
H00027112-A01,FAM155B
H00027115-A01,PDE7B
H00027115-B01,PDE7B
H00027115-B01P,PDE7B
H00027115-D01P,PDE7B
H00027120-B01,Soggy-1/DkkL1
H00027121-B01P,Dkk-4
H00027121-D01P,Dkk-4
H00027124-A01,PIB5PA
H00027125-A01,AFF4
H00027125-B01P,AFF4
H00027125-D01P,AFF4
H00027125-M01,AFF4 (2E12)
H00027127-A01,SMC1L2
H00027127-M01,SMC1L2 (6A10)
H00027128-A01,Cytohesin 4
H00027128-B01,Cytohesin 4
H00027128-B01P,Cytohesin 4
H00027129-B01,HspB7
H00027129-M01,HspB7 (3E11)
H00027129-M02,HspB7 (1G12)
H00027130-A01,Inversin
H00027132-A01,CPNE7
H00027134-A01,TJP3
H00027136-A01,MORC1
H00027136-M09,MORC1 (3E8)
H00027141-A01,CIDEB
H00027141-M01,CIDEB (2A10)
H00027141-M12,CIDEB (3H4)
H00027143-B01,Paladin
H00027148-B01P,STK36
H00027148-D01P,STK36
H00027152-B01,INTU
H00027152-B01P,INTU
H00027153-B01,ZNF777
H00027153-B01P,ZNF777
H00027154-B01P,BRPF3
H00027156-B01,RTDR1
H00027156-M02,RTDR1 (3B6)
H00027158-A01,NDOR1
H00027158-B01,NDOR1
H00027158-D01P,NDOR1
H00027158-M01,NDOR1 (3A11)
H00027158-M01A,NDOR1 (3A11)
H00027158-M02,NDOR1 (5A7)
H00027159-B01P,CHIA
H00027159-D01P,CHIA
H00027161-A01,Ago2/eIF2C2
H00027161-M01,Ago2/eIF2C2 (2E12-1C9)
H00027161-M02,Ago2/eIF2C2 (4D1-1D1)
H00027161-M05,Ago2/eIF2C2 (2H2)
H00027163-B01P-50ug,ASAHL/N-acylethanolamine-hydrolyzing Acid Amidase
H00027163-D01P,ASAHL/N-acylethanolamine-hydrolyzing Acid Amidase
H00027163-M01,ASAHL/N-acylethanolamine-hydrolyzing Acid Amidase (5E3)
H00027163-M02,ASAHL/N-acylethanolamine-hydrolyzing Acid Amidase (3F4)
H00027166-A01,PX19
H00027166-M01,PX19 (7B4)
H00027166-M02,PX19 (6G1)
H00027175-A01,gamma-2 Tubulin
H00027175-M01,gamma-2 Tubulin (4F6)
H00027177-B01P,IL1F8
H00027177-M01,IL1F8 (1E4)
H00027178-M06,IL-37/IL-1F7 (6A6)
H00027179-B01P,IL1F6
H00027180-B01,Siglec-9
H00027181-A01,Siglec-8
H00027181-M03,Siglec-8 (3H1)
H00027183-B01P,VPS4A
H00027189-B01P,IL-17C
H00027189-D01,IL-17C
H00027189-D01P,IL-17C
H00027190-A01,IL-17B
H00027190-D01P,IL-17B
H00027190-M01,IL-17B (6G5)
H00027190-M02,IL-17B (1G6)
H00027202-B01P,C5L2/GPR77
H00027229-B01P,GCP4
H00027229-D01,GCP4
H00027229-D01P,GCP4
H00027231-B01P,ITGB1BP3
H00027231-D01P,ITGB1BP3
H00027232-B01P,Glycine N-Methyltransferase/GNMT
H00027232-D01,Glycine N-Methyltransferase/GNMT
H00027232-D01P,Glycine N-Methyltransferase/GNMT
H00027232-M01A,Glycine N-Methyltransferase/GNMT (2B10)
H00027233-M01,Cytosolic Sulfotransferase 1C2/SULT1C2 (4D9)
H00027235-M03,COQ2 (2B4)
H00027236-B01,ARFIP1
H00027236-B01P,ARFIP1
H00027236-M05,ARFIP1 (1F10)
H00027237-B01,ARHGEF16
H00027237-B01P,ARHGEF16
H00027238-B01,GPKOW
H00027241-D02P,BBS9
H00027242-B02,DR6/TNFRSF21
H00027242-B02P,DR6/TNFRSF21
H00027242-D01P,DR6/TNFRSF21
H00027242-M08,DR6/TNFRSF21 (1B2)
H00027242-M23,DR6/TNFRSF21 (1B1)
H00027243-B01P,CHMP2A
H00027244-A01,SESN1
H00027244-B01P,SESN1
H00027244-D01,SESN1
H00027244-D01P,SESN1
H00027246-B01,ZNF364
H00027246-B01P,ZNF364
H00027250-B01,PDCD4
H00027250-B01P,PDCD4
H00027250-D01P,PDCD4
H00027252-B01P,KLHL20
H00027254-B01,PIPPIN
H00027254-M01,PIPPIN (2H8)
H00027257-B01P,LSM1
H00027257-M07,LSM1 (4F7)
H00027258-M01,LSM3 (4C8-2D10)
H00027283-B01P,TIN-Ag
H00027284-B01P,Cytosolic Sulfotransferase 1B1/SULT1B1
H00027284-B02P,Cytosolic Sulfotransferase 1B1/SULT1B1
H00027284-D01P,Cytosolic Sulfotransferase 1B1/SULT1B1
H00027284-M04A,Cytosolic Sulfotransferase 1B1/SULT1B1 (4C9)
H00027285-A01,TEKT2
H00027285-B01,TEKT2
H00027285-M02,TEKT2 (2H4)
H00027287-B01P,VENTX
H00027288-A01,HNRPGT
H00027288-M01,HNRPGT (6F11)
H00027289-A01,RND1
H00027289-B01P,RND1
H00027292-B01P,DIMT1L
H00027293-B01P,SMPDL3B
H00027293-D01P,SMPDL3B
H00027293-M01,SMPDL3B (5E12)
H00027294-A01,DHDH
H00027294-B01,DHDH
H00027294-B01P,DHDH
H00027294-D01,DHDH
H00027294-D01P,DHDH
H00027294-M03,DHDH (3A11)
H00027295-B01P,PDLIM3
H00027295-B02,PDLIM3
H00027296-B01,TP53TG5
H00027296-B01P,TP53TG5
H00027296-M01,TP53TG5 (3C2)
H00027297-A01,CRCP
H00027299-A01,ADAMDEC1
H00027299-M01,ADAMDEC1 (6C4)
H00027299-M03,ADAMDEC1 (1G2)
H00027300-B01,ZNF544
H00027301-B01P,APEX2
H00027302-B02P,BMP-10
H00027303-M02,RBMS3 (3B11)
H00027304-A01,MOCS3
H00027304-B01P,MOCS3
H00027304-D01,MOCS3
H00027304-D01P,MOCS3
H00027304-M01,MOCS3 (1C5-E8)
H00027306-B01,Hematopoietic Prostaglandin D Synthase/HPGDS
H00027306-B01P,Hematopoietic Prostaglandin D Synthase/HPGDS
H00027306-D01P,Hematopoietic Prostaglandin D Synthase/HPGDS
H00027314-M03,RAB30 (3G7)
H00027319-B01P-50ug,BHLHB5
H00027328-A01,PCDH11X
H00027328-M05-50ug,PCDH11X (7B4)
H00027329-B01,Angiopoietin-like Protein 3/ANGPTL3
H00027329-D01P,Angiopoietin-like Protein 3/ANGPTL3
H00027329-M01,Angiopoietin-like Protein 3/ANGPTL3 (3B7)
H00027329-M10,Angiopoietin-like Protein 3/ANGPTL3 (3F11)
H00027330-A01,RSK4
H00027330-M01,RSK4 (3A1)
H00027330-M02,RSK4 (6F2)
H00027330-M03,RSK4 (8H5)
H00027330-M04,RSK4 (8E8)
H00027330-M05A,RSK4 (3E2)
H00027330-M06,RSK4 (3G12)
H00027330-M06A,RSK4 (3G12)
H00027330-M07,RSK4 (8D2)
H00027333-M01,GOLPH4 (5E11)
H00027338-B01P,UBE2S
H00027338-D01,UBE2S
H00027338-M01,UBE2S (3D5)
H00027338-M05,UBE2S (2G7)
H00027339-A01,PRP19
H00027339-M07,PRP19 (2E5)
H00027340-A01,UTP20
H00027342-B01,Rabex5
H00027342-B01P,Rabex5
H00027344-B01,PCSK1N
H00027344-B01P,PCSK1N
H00027344-M02,PCSK1N (1E9)
H00027345-B01P,KCNMB4
H00027345-D01P,KCNMB4
H00027345-M01,KCNMB4 (1G7)
H00027349-B01,MCAT
H00027349-D01,MCAT
H00027349-D01P,MCAT
H00027349-M01,MCAT (2F2)
H00027350-B01P,APOBEC3C
H00027350-D01,APOBEC3C
H00027350-D01P,APOBEC3C
H00027350-M01,APOBEC3C (3E6)
H00027429-A01,HTRA2/Omi
H00027429-M02,HTRA2/Omi (4F10)
H00027429-M03,HTRA2/Omi (3G5)
H00027429-M04,HTRA2/Omi (6H8)
H00027430-A01,MAT2B
H00027433-A01,Torsin 2A
H00027445-B01P,Piccolo
H00028227-B01,PR48
H00028227-B01P,PR48
H00028227-B02P,PR48
H00028227-D01P,PR48
H00028227-D02P,PR48
H00028227-M08,PR48 (2E12)
H00028227-M14,PR48 (1F4)
H00028299-B01,IGKV1-5
H00028299-B01P,IGKV1-5
H00028511-M02,NKIRAS2 (2G9)
H00028512-M01,NKIRAS1 (2A7)
H00028513-A01,CDH19
H00028513-B01P,CDH19
H00028513-D01P,CDH19
H00028513-M01,CDH19 (1G4)
H00028514-A01,DLL1
H00028514-B01P,DLL1
H00028514-D01P,DLL1
H00028514-M01,DLL1 (4F8)
H00028514-M02,DLL1 (4F9)
H00028523-B01P,TRDD3
H00028786-B01,IGLV4-3
H00028862-M01,IGKV1OR2-108 (3A11)
H00028951-A01,TRIB2
H00028951-B01P,TRIB2
H00028951-D01P,TRIB2
H00028951-M04,TRIB2 (1B1)
H00028951-M11,TRIB2 (1D11)
H00028954-A01,REM1
H00028954-B01,REM1
H00028954-B01P,REM1
H00028954-M02,REM1 (3A9)
H00028957-B01,MRPS28
H00028957-B01P,MRPS28
H00028960-D01P,DCPS
H00028960-M02,DCPS (1G4)
H00028960-M03,DCPS (3E5)
H00028962-M05,OSTM1 (4H1)
H00028966-B01,SNX24
H00028966-B01P,SNX24
H00028966-M01,SNX24 (2A11)
H00028968-M13,SLC6A16 (2E5)
H00028969-B01P,BZW2
H00028973-B01P,MRPS18B
H00028973-B02,MRPS18B
H00028973-B02P,MRPS18B
H00028976-B01P,ACAD9
H00028977-B01,MRPL42
H00028977-B01P,MRPL42
H00028977-D01P,MRPL42
H00028978-A01,TMEM14A
H00028981-B01P,IFT81
H00028982-B01,FLVCR
H00028982-D01P,FLVCR
H00028982-M05,FLVCR (4B2)
H00028984-M01,RGC32 (3B9)
H00028985-M01A,MCTS1 (1G1-2A2)
H00028986-B01,MAGEH1
H00028986-B01P,MAGEH1
H00028986-D01,MAGEH1
H00028986-D01P,MAGEH1
H00028986-M08,MAGEH1 (2B3)
H00028989-B01,alpha-N-terminal Methyltransferase 1A/METTL11A
H00028989-B01P,alpha-N-terminal Methyltransferase 1A/METTL11A
H00028990-B01P,ASTE1
H00028991-A01,COMMD5
H00028996-M01,HIPK2 (4F4)
H00028996-M03,HIPK2 (1F10)
H00028996-M06,HIPK2 (4E3)
H00028996-M08,HIPK2 (1D8)
H00028998-B01,MRPL13
H00028998-D01P,MRPL13
H00028999-B01,KLF15
H00028999-B01P,KLF15
H00028999-D01P,KLF15
H00028999-M02,KLF15 (1F3)
H00029028-B01P,ATAD2
H00029058-A01,C20orf30
H00029058-M02,C20orf30 (3A5-1C3)
H00029063-B01,ZCCHC4
H00029063-B01P,ZCCHC4
H00029066-B01,ZC3H7A
H00029068-B01,BTBD15
H00029071-B01P,C1GALT1C1
H00029074-B01P,MRPL18
H00029079-M01,MED4 (2B10)
H00029080-B01,CCDC59
H00029081-B01,Methyltransferase like 5
H00029082-B01P,CHMP4A
H00029086-B01P,MERIT40/HSPC142
H00029088-B02,MRPL15
H00029089-B01,UBE2T
H00029089-D01P,UBE2T
H00029089-M01,UBE2T (1E12-4A3)
H00029089-M02,UBE2T (4G1-4C2)
H00029089-M03,UBE2T (2A12-4F11)
H00029090-B01,TIM21
H00029093-B01,MRPL22
H00029093-B01P,MRPL22
H00029094-B01,GRP
H00029094-B01P,GRP
H00029097-M01,CNIH4 (4E10-1G4)
H00029098-M02,MOG1 (1H4)
H00029101-B01P,Ssu72
H00029103-B01P,DNAJC15
H00029104-A01,HEMK2
H00029104-B01,HEMK2
H00029104-D01,HEMK2
H00029104-D01P,HEMK2
H00029104-M01,HEMK2 (1C4)
H00029107-A01,NXT1
H00029107-B01,NXT1
H00029107-B01P,NXT1
H00029107-D01P,NXT1
H00029107-M08,NXT1 (4F11)
H00029108-B01P,ASC/TMS1
H00029108-B02,ASC/TMS1
H00029108-B02P,ASC/TMS1
H00029109-B01P,FHOD1
H00029109-M02,FHOD1 (3F7)
H00029110-D01P,NAK
H00029114-M01,Transgelin-3 (1D2)
H00029115-B01,SAP30BP
H00029116-M02,MYLIP (3C10)
H00029117-B01,BRD7
H00029119-B01,CTNNA3
H00029119-B01P,CTNNA3
H00029119-D01,CTNNA3
H00029119-D01P,CTNNA3
H00029119-M01,CTNNA3 (3F4-1B11)
H00029121-B01P,OCIL/CLEC2d
H00029121-D01P,OCIL/CLEC2d
H00029121-M01,OCIL/CLEC2d (4C7)
H00029121-M03,OCIL/CLEC2d (2E11)
H00029122-B01,TSP50
H00029122-M10,TSP50 (2D8)
H00029124-B01P,Galectin 13
H00029126-A01,B7-H1/PD-L1/CD274
H00029127-M01,MgcRacGAP/RACGAP1 (1G6)
H00029127-M03,MgcRacGAP/RACGAP1 (4B7)
H00029128-A01,UHRF1
H00029128-M01,UHRF1 (3A11)
H00029128-M02,UHRF1 (3B12)
H00029760-D01P,BLNK
H00029760-M04,BLNK (1D7)
H00029763-A01,PACSIN3
H00029765-B01,Tropomodulin 4
H00029765-B01P,Tropomodulin 4
H00029766-A01,Tropomodulin 3
H00029766-B01P,Tropomodulin 3
H00029766-M10,Tropomodulin 3 (1E1)
H00029767-B01P,Tropomodulin 2
H00029767-B02,Tropomodulin 2
H00029767-B02P,Tropomodulin 2
H00029767-D01,Tropomodulin 2
H00029767-D01P,Tropomodulin 2
H00029777-B01,ABT1
H00029777-B01P,ABT1
H00029777-B02,ABT1
H00029777-B02P,ABT1
H00029777-M04A-200ul,ABT1 (1B3)
H00029780-M01,PARVB (4A11)
H00029796-M07,UQCR10 (2B5)
H00029801-A01,ZDHHC8
H00029801-M02,ZDHHC8 (1C5)
H00029801-M03,ZDHHC8 (1G8)
H00029802-A01,VPREB3
H00029802-B01,VPREB3
H00029802-B01P,VPREB3
H00029802-M08,VPREB3 (4H8)
H00029803-A01,REPIN1
H00029842-B01,TFCP2L1
H00029842-B01P,TFCP2L1
H00029843-B01,SENP1
H00029851-D01P,ICOS
H00029851-M01,ICOS (1G1)
H00029851-M02-100ug,ICOS (3G4)
H00029880-A01,ALG5
H00029880-B01P,ALG5
H00029880-D01P,ALG5
H00029882-B01P,ANAPC2
H00029882-M01,ANAPC2 (8G2)
H00029882-M02,ANAPC2 (7F2)
H00029883-A01,CNOT7
H00029883-M01,CNOT7 (2F6)
H00029883-M01A,CNOT7 (2F6)
H00029883-M03,CNOT7 (2C4)
H00029886-B01,SNX8
H00029886-B01P,SNX8
H00029886-M08,SNX8 (3B6)
H00029887-B01,SNX10
H00029887-B01P,SNX10
H00029887-M01,SNX10 (1G5)
H00029889-B01,GNL2
H00029889-B01P,GNL2
H00029893-B01,PSMC3IP
H00029893-B01P,PSMC3IP
H00029895-M05,Fast skeletal myosin light chain 2 (3H3)
